LATITUDE,LONGITUDE,esfera,orgao,nome,ramal,endereco,predio,pavto,apto,sn,valor_divida,data_divida,cnpj,competencia,consumidor,orgao_pagador
-30.0699227,   -51.141884,   F,   3883,   UFRGS UNIVERSIDADE FEDERAL RGS-REITORIA,   2111462,   AV BENTO GONCALVES,   7712,   0,   0,   B,   0.0,   2018-10-18 00:00:00,   0,   201810,   132209,   0
-30.0764795,   -51.129707,   F,   3883,   UFRGS UNIVERSIDADE FEDERAL RGS-REITORIA,   2116235,   AV BENTO GONCALVES,   8824,   0,   0,   0,   0.0,   2018-10-18 00:00:00,   0,   201810,   137189,   0
-30.0762408,   -51.126986,   F,   3883,   UFRGS UNIVERSIDADE FEDERAL RGS-REITORIA,   2231719,   AV BENTO GONCALVES,   9090,   0,   0,   A,   0.0,   2018-10-18 00:00:00,   0,   201810,   238180,   0
-30.0699227,   -51.141884,   F,   3883,   UFRGS UNIVERSIDADE FEDERAL RGS-REITORIA,   2402335,   AV BENTO GONCALVES,   7712,   0,   0,   D,   0.0,   2018-10-18 00:00:00,   0,   201810,   396931,   0
-30.0404874,   -51.207528,   F,   3883,   UFRGS UNIVERSIDADE FEDERAL RGS-REITORIA,   2440644,   R RAMIRO BARCELOS,   2492,   99,   1,   0,   0.0,   2018-10-18 00:00:00,   0,   201810,   435902,   0
-30.0446302,   -51.206337,   F,   3883,   UFRGS UNIVERSIDADE FEDERAL RGS-REITORIA,   3513882,   R SAO LUIZ,   150,   0,   0,   0,   0.0,   2018-10-18 00:00:00,   0,   201810,   2833930,   0
-30.0446604,   -51.206315,   F,   3883,   UFRGS UNIVERSIDADE FEDERAL RGS-REITORIA,   3513890,   R SAO LUIZ,   154,   0,   0,   0,   0.0,   2018-10-18 00:00:00,   0,   201810,   2833948,   0
-30.0513508,   -51.171926,   F,   4650,   MIN AGRICULTURA-CENTRO REG.MET.CLIM.POA,   968048,   R PROF CRISTIANO FISCHER,   1297,   0,   0,   0,   2477.15,   2018-10-18 00:00:00,   0,   201810,   4650,   0
-30.0388317,   -51.213398,   F,   4723,   MIN EXERCITO-COLEGIO MILITAR,   972789,   AV JOSE BONIFACIO,   363,   0,   0,   0,   0.0,   2018-10-18 00:00:00,   0,   201810,   4723,   0
-30.0388317,   -51.213398,   F,   4723,   MIN EXERCITO-COLEGIO MILITAR,   972800,   AV JOSE BONIFACIO,   363,   0,   0,   0,   0.0,   2018-10-18 00:00:00,   0,   201810,   4723,   0
-30.0388317,   -51.213398,   F,   4723,   MIN EXERCITO-COLEGIO MILITAR,   972819,   AV JOSE BONIFACIO,   363,   0,   0,   0,   0.0,   2018-10-18 00:00:00,   0,   201810,   4723,   0
-30.0388317,   -51.213398,   F,   4723,   MIN EXERCITO-COLEGIO MILITAR,   972827,   AV JOSE BONIFACIO,   363,   0,   0,   0,   0.0,   2018-10-18 00:00:00,   0,   201810,   0,   0
-30.0388317,   -51.213398,   F,   4723,   MIN EXERCITO-COLEGIO MILITAR,   972843,   AV JOSE BONIFACIO,   363,   0,   0,   0,   0.0,   2018-10-18 00:00:00,   0,   201810,   4723,   0
-30.0388317,   -51.213398,   F,   4723,   MIN EXERCITO-COLEGIO MILITAR,   972851,   AV JOSE BONIFACIO,   363,   0,   0,   0,   0.0,   2018-10-18 00:00:00,   0,   201810,   4723,   0
-30.0388317,   -51.213398,   F,   4723,   MIN EXERCITO-COLEGIO MILITAR,   972860,   AV JOSE BONIFACIO,   363,   0,   0,   0,   0.0,   2018-10-18 00:00:00,   0,   201810,   4723,   0
-30.0386891,   -51.206425,   F,   4871,   UFRGS-HOSP.DE CLINICAS PA,   983420,   R RAMIRO BARCELOS,   2350,   0,   0,   0,   0.0,   2018-10-18 00:00:00,   0,   201810,   4871,   0
-30.0387163,   -51.205429,   F,   4871,   UFRGS-HOSP.DE CLINICAS PA,   2726629,   R SAO MANOEL,   543,   0,   0,   0,   0.0,   2018-10-18 00:00:00,   0,   201810,   1617168,   0
-30.0375682,   -51.197067,   F,   4871,   UFRGS-HOSP.DE CLINICAS PA,   3414914,   R SANTA CECILIA,   2071,   0,   0,   0,   0.0,   2018-10-18 00:00:00,   0,   201810,   2656450,   0
-30.0372005,   -51.198327,   F,   4871,   UFRGS-HOSP.DE CLINICAS PA,   3514528,   R PROF ALVARO ALVIM,   400,   0,   0,   0,   0.0,   2018-10-18 00:00:00,   0,   201810,   2834740,   0
-30.0363663,   -51.205031,   F,   4871,   UFRGS-HOSP.DE CLINICAS PA,   3539504,   R SAO MANOEL,   285,   0,   0,   0,   0.0,   2018-10-18 00:00:00,   87020517000120,   201810,   2889919,   0
-29.9828022,   -51.198496,   F,   4871,   UFRGS-HOSP.DE CLINICAS PA,   3548686,   R FREDERICO MENTZ,   285,   0,   0,   0,   0.0,   2018-10-18 00:00:00,   87020517000120,   201810,   2900459,   0
-30.0387204,   -51.198202,   F,   4871,   UFRGS-HOSP.DE CLINICAS PA,   3554783,   R SAO VICENTE,   136,   0,   0,   0,   0.0,   2018-10-18 00:00:00,   0,   201810,   2915910,   0
-30.0377172,   -51.219546,   F,   5240,   POLICLINICA MILITAR DE PORTO ALEGRE,   1009338,   AV JOAO PESSOA,   651,   0,   0,   0,   0.0,   2018-10-18 00:00:00,   9544774000158,   201810,   5240,   9544774000158
-30.0381098,   -51.219673,   F,   5240,   POLICLINICA MILITAR DE PORTO ALEGRE,   1009354,   R LUIZ AFONSO,   55,   0,   0,   0,   0.0,   2018-10-18 00:00:00,   9544774000158,   201810,   5258,   9544774000158
-30.0428459,   -51.226214,   F,   5398,   IBAMA-INST. BRAS. DO MEIO AMBIENTE,   1024230,   R MIGUEL TEIXEIRA,   126,   0,   0,   0,   0.0,   2018-10-18 00:00:00,   0,   201810,   5398,   0
-30.0485033,   -51.227364,   F,   5622,   TRIBUNAL TRABALHO-QUARTA REGIAO,   1037293,   AV PRAIA DE BELAS,   1100,   0,   0,   0,   86618.39,   2018-10-18 00:00:00,   0,   201810,   5622,   0
-30.0509425,   -51.227742,   F,   5622,   TRIBUNAL TRABALHO-QUARTA REGIAO,   1038320,   AV PRAIA DE BELAS,   1432,   0,   0,   0,   3431.47,   2018-10-18 00:00:00,   0,   201810,   5649,   0
-30.0489667,   -51.225127,   F,   5622,   TRIBUNAL TRABALHO-QUARTA REGIAO,   3057682,   R MARCILIO DIAS,   446,   0,   0,   0,   0.0,   2018-10-18 00:00:00,   0,   201810,   1804235,   0
-29.9764151,   -51.176308,   F,   5622,   TRIBUNAL TRABALHO-QUARTA REGIAO,   3102483,   R PROVENZANO,   235,   0,   0,   0,   0.0,   2018-10-18 00:00:00,   0,   201810,   1855263,   0
-29.9764151,   -51.176308,   F,   5622,   TRIBUNAL TRABALHO-QUARTA REGIAO,   3181847,   R PROVENZANO,   235,   0,   1,   /,   0.0,   2018-10-18 00:00:00,   0,   201810,   2094010,   0
-30.1002854,   -51.232789,   F,   5622,   TRIBUNAL TRABALHO-QUARTA REGIAO,   3325997,   R DR BARCELOS,   2667,   0,   0,   0,   0.0,   2018-10-18 00:00:00,   2520619000152,   201810,   2488892,   0
-30.0466403,   -51.222099,   F,   5622,   TRIBUNAL TRABALHO-QUARTA REGIAO,   3721353,   R CEL ANDRE BELO,   703,   0,   0,   0,   0.0,   2018-10-18 00:00:00,   0,   201810,   3361560,   0
-30.0643902,   -51.183246,   F,   6203,   MIN EXERCITO-8 BATALHAO LOGISTICO,   1134132,   AV BENTO GONCALVES,   3156,   0,   0,   0,   0.0,   2018-10-18 00:00:00,   0,   201810,   6203,   0
-30.0617551,   -51.184796,   F,   6211,   MIN EXERCITO-3 REGIM. CAVALARIA GUARDA,   1134140,   R DR SALVADOR FRANCA,   201,   0,   0,   0,   0.0,   2018-10-18 00:00:00,   0,   201810,   6211,   0
-30.0672264,   -51.224161,   F,   7188,   MIN EXERCITO-3 BATALHAO DE POLICIA EXERC,   1392026,   R CORREA LIMA,   99999,   0,   0,   0,   0.0,   2018-10-18 00:00:00,   9556126000111,   201810,   7188,   9556126000111
-30.0620951,   -51.221261,   F,   7188,   MIN EXERCITO-3 BATALHAO DE POLICIA EXERC,   1392042,   R CORREA LIMA,   220,   0,   0,   0,   0.0,   2018-10-18 00:00:00,   9556126000111,   201810,   7188,   9556126000111
-30.0618832,   -51.220762,   F,   7218,   MIN EXERCITO-CPOR,   1392050,   R CORREA LIMA,   140,   0,   0,   0,   0.0,   2018-10-18 00:00:00,   9588223000196,   201810,   7218,   9588223000196
-30.0618832,   -51.220762,   F,   7218,   MIN EXERCITO-CPOR,   1392069,   R CORREA LIMA,   140,   0,   0,   0,   0.0,   2018-10-18 00:00:00,   9588223000196,   201810,   7218,   9588223000196
-30.0671444,   -51.220539,   F,   7226,   MIN EXERCITO-1 DIVISAO DE LEVANTAMENTO,   1392077,   R CLEVELAND,   250,   0,   0,   0,   0.0,   2018-10-18 00:00:00,   0,   201810,   7226,   0
-30.0671444,   -51.220539,   F,   7226,   MIN EXERCITO-1 DIVISAO DE LEVANTAMENTO,   1392085,   R CLEVELAND,   250,   0,   0,   0,   0.0,   2018-10-18 00:00:00,   0,   201810,   7226,   0
-30.1628311,   -51.223772,   F,   8095,   MIN EXERCITO-8 ESQUADRAO CAVALARIA MECAN,   1735470,   AV ORLEAES,   651,   0,   0,   0,   0.0,   2018-10-18 00:00:00,   9556117000120,   201810,   8095,   9556117000120
-30.1754705,   -51.214546,   F,   8117,   MIN EXERCITO-3 BATALHAO DE COMUNICACOES,   1740709,   AV SERRARIA DA,   2680,   0,   0,   0,   0.0,   2018-10-18 00:00:00,   0,   201810,   8117,   0
-30.1754705,   -51.214546,   F,   8117,   MIN EXERCITO-3 BATALHAO DE COMUNICACOES,   1740725,   AV SERRARIA DA,   2680,   0,   0,   A,   0.0,   2018-10-18 00:00:00,   0,   201810,   8125,   0
-30.0263707,   -51.216541,   F,   8249,   LABORATORIO NACIONAL AGROPECUARIO NO RS - LANAGRO/RS,   118613,   AV FARRAPOS,   285,   0,   0,   0,   0.0,   2018-10-18 00:00:00,   0,   201810,   0,   0
-30.1836228,   -51.208065,   F,   8249,   LABORATORIO NACIONAL AGROPECUARIO NO RS - LANAGRO/RS,   1824430,   ESTR RETIRO DA PONTA GROSSA,   3380,   0,   0,   0,   0.0,   2018-10-18 00:00:00,   0,   201810,   0,   0
-30.0719736,   -51.227452,   F,   131369,   CPRM-CIA PESQUISA DE RECURSOS MINERAIS,   2110008,   R BANCO DA PROVINCIA,   105,   0,   0,   0,   0.0,   2018-10-18 00:00:00,   0,   201810,   131369,   0
-30.0489365,   -51.219582,   F,   131369,   CPRM-CIA PESQUISA DE RECURSOS MINERAIS,   3533247,   R BECK,   186,   0,   0,   0,   0.0,   2018-10-18 00:00:00,   0,   201810,   2868563,   0
-29.9990118,   -51.162637,   F,   169986,   EBCT SERTORIO,   2152673,   AV SERTORIO,   4222,   0,   0,   0,   0.0,   2018-10-18 00:00:00,   0,   201810,   169986,   0
-30.0397021,   -51.234142,   F,   196940,   PROCURADORIA REG. DA REPUBL. DA 4 REGIAO,   3592243,   R OTAVIO FRANCISCO CARUSO DA ROCHA,   800,   0,   0,   0,   0.0,   2018-10-18 00:00:00,   0,   201810,   3000192,   0
-30.0291624,   -51.229174,   F,   414921,   PROCURADORIA REG. DO TRABALHO 4. REGIAO,   2185407,   R SETE DE SETEMBRO,   1133,   0,   0,   0,   0.0,   2018-10-18 00:00:00,   26989715003551,   201810,   414921,   26989715003551
-30.0208382,   -51.213659,   F,   414921,   PROCURADORIA REG. DO TRABALHO 4. REGIAO,   2420899,   R RAMIRO BARCELOS,   104,   0,   0,   0,   0.0,   2018-10-18 00:00:00,   26989715003551,   201810,   414921,   26989715003551
-30.0469968,   -51.232931,   F,   414921,   PROCURADORIA REG. DO TRABALHO 4. REGIAO,   3696510,   AV EDVALDO PEREIRA PAIVA,   1700,   0,   0,   0,   0.0,   2018-10-18 00:00:00,   26989715003551,   201810,   3293904,   26989715003551
-30.0399037,   -51.234719,   F,   445177,   JUSTICA FEDERAL DE PRIMEIRA INSTANCIA,   2448068,   R OTAVIO FRANCISCO CARUSO DA ROCHA,   171,   0,   0,   0,   0.0,   2018-10-18 00:00:00,   0,   201810,   445177,   0
-30.0402194,   -51.233362,   F,   445177,   JUSTICA FEDERAL DE PRIMEIRA INSTANCIA,   3334457,   R OTAVIO FRANCISCO CARUSO DA ROCHA,   13,   0,   0,   0,   0.0,   2018-10-18 00:00:00,   0,   201810,   2513226,   0
-30.0399037,   -51.234719,   F,   445177,   JUSTICA FEDERAL DE PRIMEIRA INSTANCIA,   3373029,   R OTAVIO FRANCISCO CARUSO DA ROCHA,   171,   0,   0,   A,   0.0,   2018-10-18 00:00:00,   5442380000138,   201810,   2613247,   0
-29.9943419,   -51.196035,   F,   473600,   MAER CINDACTA II DPV-PA-DEFESA AEREA,   41831,   TRAV DR HEINZELMANN,   520,   0,   0,   0,   273.12,   2018-10-18 00:00:00,   0,   201810,   0,   0
-30.0143197,   -51.197232,   F,   504297,   MIC INMETRO-INST. NASC. DE METROLOGIA,   2536579,   AV BERLIM,   627,   0,   0,   0,   0.0,   2018-10-18 00:00:00,   0,   201810,   504297,   0
-29.9963355,   -51.189775,   F,   504297,   MIC INMETRO-INST. NASC. DE METROLOGIA,   2960818,   AV CEARA,   2171,   0,   0,   0,   0.0,   2018-10-18 00:00:00,   0,   201810,   1692631,   0
-30.0125388,   -51.197108,   F,   504297,   MIC INMETRO-INST. NASC. DE METROLOGIA,   3030962,   AV SAO PEDRO,   1245,   0,   0,   0,   0.0,   2018-10-18 00:00:00,   0,   201810,   1754734,   0
-30.0148188,   -51.196759,   F,   504297,   MIC INMETRO-INST. NASC. DE METROLOGIA,   3500144,   AV CEARA,   2135,   0,   0,   0,   0.0,   2018-10-18 00:00:00,   0,   201810,   2798484,   0
-30.0145946,   -51.196881,   F,   504297,   MIC INMETRO-INST. NASC. DE METROLOGIA,   3562310,   AV BERLIM,   653,   0,   0,   0,   0.0,   2018-10-18 00:00:00,   0,   201810,   2943921,   0
-30.0471414,   -51.205673,   F,   538540,   ANATEL-AGENCIA NAC.DE TELECOMUNICACOES,   2547244,   AV PRINCESA ISABEL,   786,   0,   0,   0,   182179.29,   2018-10-18 00:00:00,   0,   201810,   538540,   0
-30.0295406,   -51.212480,   F,   541311,   I.P.H.ARTISTICO NACIONAL,   2550300,   AV INDEPENDENCIA,   867,   0,   0,   0,   0.0,   2018-10-18 00:00:00,   0,   201810,   541311,   0
-29.9709011,   -51.193886,   F,   580210,   ELETROBRAS-COMP.GERAC.TERM.E.ELETRICA,   2597420,   R JOAO MOREIRA MACIEL,   1340,   0,   0,   0,   0.0,   2018-10-18 00:00:00,   2016507000401,   201810,   580210,   2016507000401
-29.9713104,   -51.195559,   F,   580210,   ELETROBRAS-COMP.GERAC.TERM.E.ELETRICA,   2778319,   R JOAO MOREIRA MACIEL,   1342,   0,   0,   0,   2329.83,   2018-10-18 00:00:00,   0,   201810,   738735,   2016507000401
-29.9770482,   -51.190874,   F,   707961,   POLICIA RODOVIARIA FEDERAL,   2751003,   AV A J RENNER,   2701,   0,   0,   0,   3679.63,   2018-10-18 00:00:00,   0,   201810,   707961,   0
-30.0439913,   -51.229650,   F,   758990,   MIN.PUBL.MILITAR/PROC.JUST.MILITAR POA,   2808986,   R DR VICENTE DE PAULA DUTRA,   95,   0,   0,   0,   380.96,   2018-10-18 00:00:00,   26989715000455,   201810,   758990,   26989715000455
-30.0400473,   -51.236183,   F,   1585363,   PODER JUDICIARIO-TRIBUNAL REG. FEDERAL 4A REGIAO,   2838001,   R OTAVIO FRANCISCO CARUSO DA ROCHA,   315,   0,   0,   0,   0.0,   2018-10-18 00:00:00,   0,   201810,   1585363,   0
-30.0481676,   -51.214988,   F,   1593447,   MJ-POLICIA FEDERAL-SEDE SUPERINTENDENCIA REG. RGS,   2843641,   AV IPIRANGA,   1365,   0,   0,   0,   0.0,   2018-10-18 00:00:00,   0,   201810,   1593447,   0
-29.9902099,   -51.168955,   F,   1637410,   ANAC - AGENCIA NACIONAL DE AVIACAO CIVIL,   2896192,   AV SEVERO DULLIUS,   1244,   0,   0,   0,   0.0,   2018-10-18 00:00:00,   0,   201810,   1637410,   0
-30.0258928,   -51.222306,   F,   2146843,   DEFENSORIA PUBLICA DA UNIAO NO RGS - DPURS.,   3714055,   R COMENDADOR MANOEL PEREIRA,   24,   0,   0,   0,   6348.4,   2018-10-18 00:00:00,   0,   201810,   0,   0
-30.0831094,   -51.132566,   F,   2432609,   CEITEC - CENTRO NAC. DE TECNOL. ELETRONICA AVANCADA S.A,   3360679,   ESTR JOAO DE OLIVEIRA REMIAO,   777,   0,   0,   A,   0.0,   2018-10-18 00:00:00,   0,   201810,   0,   0
-30.0831094,   -51.132566,   F,   2432609,   CEITEC - CENTRO NAC. DE TECNOL. ELETRONICA AVANCADA S.A,   3297454,   ESTR JOAO DE OLIVEIRA REMIAO,   777,   0,   0,   0,   338.32,   2018-10-18 00:00:00,   0,   201810,   0,   0
-30.0263992,   -51.221153,   F,   2450020,   IFRS - INSTITUTO FED. EDUC. CIENCIAS E TECNOLOGIA NO RS,   3372910,   R CEL VICENTE,   281,   0,   0,   0,   0.0,   2018-10-18 00:00:00,   0,   201810,   0,   0
-30.0263630,   -51.221591,   F,   2450020,   IFRS - INSTITUTO FED. EDUC. CIENCIAS E TECNOLOGIA NO RS,   3372928,   R VOLUNTARIOS DA PATRIA,   506,   0,   0,   0,   0.0,   2018-10-18 00:00:00,   0,   201810,   0,   0
-30.1419757,   -51.130924,   F,   2725231,   IFRS - INSTITUITO FED EDUC CIENCIAS E TECNO CAMPOS RESTINGA,   3445550,   R ALBERTO HOFFMANN,   287,   0,   0,   0,   16194.87,   2018-10-18 00:00:00,   0,   201810,   0,   0
-30.1435583,   -51.093682,   F,   2728370,   MINISTERIO DA SAUDE-SESAI-DSEI-IS,   3114902,   BC MENDONCAS DOS,   230,   0,   0,   0,   856.4,   2018-10-18 00:00:00,   0,   201810,   1870157,   0
-30.1435583,   -51.093682,   F,   2728370,   MINISTERIO DA SAUDE-SESAI-DSEI-IS,   3114910,   BC MENDONCAS DOS,   230,   99,   1,   0,   16.7,   2018-10-18 00:00:00,   0,   201810,   1870165,   0
-30.2199497,   -51.098526,   F,   2728370,   MINISTERIO DA SAUDE-SESAI-DSEI-IS,   3209008,   ESTR VAREJAO DO,   217,   0,   0,   0,   282.23,   2018-10-18 00:00:00,   0,   201810,   2259877,   0
-30.1190682,   -51.248382,   F,   2728370,   MINISTERIO DA SAUDE-SESAI-DSEI-IS,   3225712,   R PROF PADRE WERNER,   77,   0,   0,   0,   3770.29,   2018-10-18 00:00:00,   0,   201810,   2273713,   0
-30.2191084,   -51.098651,   F,   2728370,   MINISTERIO DA SAUDE-SESAI-DSEI-IS,   3334104,   ESTR SAO CAETANO,   6005,   0,   0,   0,   0.0,   2018-10-18 00:00:00,   0,   201810,   2507030,   0
-30.2312175,   -51.061405,   F,   2728370,   MINISTERIO DA SAUDE-SESAI-DSEI-IS,   3613674,   ESTR VAREJAO DO,   3620,   0,   0,   0,   4490.53,   2018-10-18 00:00:00,   0,   201810,   3091961,   0
-30.1435583,   -51.093682,   F,   2728370,   MINISTERIO DA SAUDE-SESAI-DSEI-IS,   3626091,   BC MENDONCAS DOS,   895,   0,   0,   0,   184.07,   2018-10-18 00:00:00,   0,   201810,   3141209,   0
-30.0277077,   -51.230871,   F,   2737329,   EMPRESA BRASILEIRA DE CORREIOS E TELEGRAFOS,   648817,   R SIQUEIRA CAMPOS,   1100,   0,   0,   0,   0.0,   2018-10-18 00:00:00,   0,   201810,   2737329,   0
-30.0378628,   -51.235909,   F,   2742080,   MINISTERIO DA FAZENDA - RECEITA FEDERAL,   3444597,   AV LOUREIRO DA SILVA,   555,   0,   0,   A,   0.0,   2018-10-18 00:00:00,   394460014878,   201810,   2742098,   0
-30.0464365,   -51.194389,   F,   2853132,   CONSELHO REGIONAL DE BIOLOGIA - 3Â¦ REGIÃ‡O,   3526755,   R CEL CORTE REAL,   662,   0,   0,   0,   0.0,   2018-10-18 00:00:00,   0,   201810,   0,   0
-30.0311277,   -51.227656,   F,   2881012,   MINISTERIO DA SAUDE - NUCLEO ESTADUAL-GESTAO ADMINISTRATIVA,   3537994,   AV BORGES DE MEDEIROS,   536,   0,   0,   0,   0.0,   2018-10-18 00:00:00,   0,   201810,   0,   0
-30.0320844,   -51.235974,   F,   2902583,   MIN EXERC COMANDO 3 REG FATURA 1,   673420,   R ANDRADAS DOS,   551,   0,   0,   0,   0.0,   2018-10-18 00:00:00,   0,   201810,   3085,   0
-30.0316696,   -51.236105,   F,   2902583,   MIN EXERC COMANDO 3 REG FATURA 1,   650510,   R ANDRADAS DOS,   562,   0,   0,   0,   0.0,   2018-10-18 00:00:00,   0,   201810,   2902699,   0
-30.0313754,   -51.237127,   F,   2902591,   MIN EXERC COMANDO 3 REG FATURA 2,   650099,   R SETE DE SETEMBRO,   332,   0,   0,   0,   0.0,   2018-10-18 00:00:00,   0,   201810,   2500,   0
-30.0519549,   -51.204875,   F,   2902591,   MIN EXERC COMANDO 3 REG FATURA 2,   2828235,   R SANTANA,   1708,   0,   0,   0,   0.0,   2018-10-18 00:00:00,   0,   201810,   779172,   0
-30.0326525,   -51.234852,   F,   2902591,   MIN EXERC COMANDO 3 REG FATURA 2,   2877791,   R GEN BENTO MARTINS,   345,   0,   0,   0,   0.0,   2018-10-18 00:00:00,   0,   201810,   1621890,   0
-30.0521218,   -51.203950,   F,   2902605,   MIN EXERC COMANDO 3 REG FATURA 3,   1006177,   R VEADOR PORTO,   68,   0,   0,   0,   0.0,   2018-10-18 00:00:00,   0,   201810,   5134,   0
-30.0313754,   -51.237127,   F,   2902605,   MIN EXERC COMANDO 3 REG FATURA 3,   650110,   R SETE DE SETEMBRO,   332,   0,   0,   2,   0.0,   2018-10-18 00:00:00,   0,   201810,   0,   0
-30.0521218,   -51.203950,   F,   2902605,   MIN EXERC COMANDO 3 REG FATURA 3,   1006185,   R VEADOR PORTO,   68,   99,   0,   1,   43.25,   2018-10-18 00:00:00,   0,   201810,   0,   0
-30.0313754,   -51.237127,   F,   2902605,   MIN EXERC COMANDO 3 REG FATURA 3,   650102,   R SETE DE SETEMBRO,   332,   0,   0,   1,   0.0,   2018-10-18 00:00:00,   0,   201810,   0,   0
-30.0097072,   -51.159370,   F,   2981459,   GHC - GRUPO HOSPITALAR CONCEICAO,   3577384,   R ESTACIO PESSOA,   245,   0,   0,   0,   0.0,   2018-10-18 00:00:00,   0,   201810,   2981513,   0
-30.0097072,   -51.159370,   F,   2981459,   GHC - GRUPO HOSPITALAR CONCEICAO,   3577392,   R ESTACIO PESSOA,   245,   0,   0,   A,   0.0,   2018-10-18 00:00:00,   0,   201810,   2981530,   0
-30.0174819,   -51.158764,   F,   2981459,   GHC - GRUPO HOSPITALAR CONCEICAO,   3577414,   AV FRANCISCO TREIN,   596,   0,   0,   A,   0.0,   2018-10-18 00:00:00,   0,   201810,   2981556,   0
-30.0174819,   -51.158764,   F,   2981459,   GHC - GRUPO HOSPITALAR CONCEICAO,   3577422,   AV FRANCISCO TREIN,   596,   0,   0,   B,   0.0,   2018-10-18 00:00:00,   0,   201810,   2981564,   0
-30.0174819,   -51.158764,   F,   2981459,   GHC - GRUPO HOSPITALAR CONCEICAO,   3577430,   AV FRANCISCO TREIN,   596,   0,   0,   D,   0.0,   2018-10-18 00:00:00,   0,   201810,   2981572,   0
-30.0174819,   -51.158764,   F,   2981459,   GHC - GRUPO HOSPITALAR CONCEICAO,   3577449,   AV FRANCISCO TREIN,   596,   0,   0,   E,   0.0,   2018-10-18 00:00:00,   0,   201810,   2981580,   0
-30.0153946,   -51.157682,   F,   2981459,   GHC - GRUPO HOSPITALAR CONCEICAO,   3577457,   R ALVARES CABRAL,   529,   0,   0,   0,   0.0,   2018-10-18 00:00:00,   0,   201810,   2981599,   0
-30.0174819,   -51.158764,   F,   2981459,   GHC - GRUPO HOSPITALAR CONCEICAO,   3577473,   AV FRANCISCO TREIN,   596,   0,   0,   G,   0.0,   2018-10-18 00:00:00,   0,   201810,   2981602,   0
-30.0292425,   -51.206834,   F,   2981459,   GHC - GRUPO HOSPITALAR CONCEICAO,   3577465,   R MOSTARDEIRO,   17,   0,   1,   0,   0.0,   2018-10-18 00:00:00,   0,   201810,   2981629,   0
-30.0312038,   -51.151178,   F,   2981459,   GHC - GRUPO HOSPITALAR CONCEICAO,   3628337,   AV SATURNINO DE BRITO,   1350,   0,   0,   0,   17.55,   2018-10-18 00:00:00,   92787118000120,   201810,   3152537,   0
-30.0418152,   -51.193308,   F,   3360059,   "IFRS - REITORIA - INST FED DE EDUCACAO, CIENCIA E TECNOLOGIA, 3512380, R CEL CORTE REAL, 142, 0, 0, 0, 689.32, 2018-10-18 00:00:00, 0, 201810, 0, 0
-30.0120179,   -51.168763,   F,   3324036,   CONSULADO AMERICANO,   3710424,   AV ASSIS BRASIL,   1869,   0,   0,   0,   0.0,   2018-10-18 00:00:00,   18810578000179,   201810,   3324036,   18810578000179
-30.0270058,   -51.196281,   F,   3386910,   CONSULADO GENERAL DE LA REPUBLICA,   3738914,   R CEL BORDINI,   1033,   0,   0,   0,   83.53,   2018-10-18 00:00:00,   0,   201810,   0,   0
-30.0050716,   -51.208417,   E,   540,   IRGA,   50040,   R VOLUNTARIOS DA PATRIA,   3226,   0,   0,   0,   0.0,   2018-10-18 00:00:00,   0,   201810,   310,   92854876000113
-30.0053712,   -51.206670,   E,   540,   IRGA,   64505,   AV MISSOES,   342,   0,   0,   0,   0.0,   2018-10-18 00:00:00,   92854876000113,   201810,   540,   92854876000113
-30.0048672,   -51.207162,   E,   540,   IRGA,   2940183,   AV MISSOES,   345,   0,   0,   0,   0.0,   2018-10-18 00:00:00,   0,   201810,   1672363,   92854876000113
